Institute_Code,Institute,Department,Category,Year,CAP1,CAP2,CAP3
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,GNT3O,2023-24,34.1818319,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,GOBCO,2023-24,58.1195238,21.9114832,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,LOPENO,2023-24,19.6543598,66.8171727,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,GNT1O,2023-24,18.8110994,10.581304,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,TFWS,2023-24,80.4126032,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and Engineering,EWS,2023-24,72.3082536,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,GOPENH,2023-24,18.7935787,,19.9324831
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,GOBCH,2023-24,11.7198075,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,LOPENH,2023-24,42.5955447,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,LOBCH,2023-24,21.9114832,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,GOPENO,2023-24,12.8630551,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,LOPENO,2023-24,41.0926455,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electrical Engineering,EWS,2023-24,56.656397,51.0567213,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,GOPENH,2023-24,30.9520229,9.7383065,34.1818319
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,GSCH,2023-24,29.4111028,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,LOPENH,2023-24,33.3408586,,51.4762755
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,LOBCH,2023-24,32.4663078,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,GOPENO,2023-24,9.4916141,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,LOPENO,2023-24,57.7272051,15.6886806,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,GOPENO,2023-24,33.2472877,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,GNT2O,2023-24,11.7198075,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,LOPENO,2023-24,54.0043616,15.6886806,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,TFWS,2023-24,79.2648162,39.9251777,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Electronics and Telecommunication Engg,EWS,2023-24,61.2935921,,11.3993838
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Mechanical Engineering,GOPENH,2023-24,2.5140292,,36.3578395
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Mechanical Engineering,LOPENH,2023-24,14.4711178,,
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Mechanical Engineering,GOPENO,2023-24,3.8430355,,
6799,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Mechanical Engineering,EWS,2023-24,2.5768942,,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,GOPENH,2023-24,15.1933187,18.4453326,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,GOPENH,2023-24,15.1933187,12.1380345,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,LOPENH,2023-24,13.224841,,6.5686569
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,GOPENH,2023-24,18.7935787,18.4453326,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,GOPENH,2023-24,18.7935787,12.1380345,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,GOPENO,2023-24,78.067557,53.6496624,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,LOPENO,2023-24,26.9098391,59.8623853,30.5890703
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Science and Engineering,EWS,2023-24,16.2396627,,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,GOPENH,2023-24,30.5964599,6.1050754,17.0292573
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,GOPENH,2023-24,30.5964599,6.1050754,3.7523084
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,GOPENH,2023-24,5.3729884,6.1050754,17.0292573
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,GOPENH,2023-24,5.3729884,6.1050754,3.7523084
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,LOPENH,2023-24,26.9098391,,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,GOPENO,2023-24,17.7025465,52.2466614,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,LOPENO,2023-24,78.8754662,,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Computer Engineering,EWS,2023-24,11.3993838,25.3087578,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Electrical Engineering,GOPENH,2023-24,49.2213366,,
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Electrical Engineering,EWS,2023-24,29.9996237,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSCS,2024-25,96.7460416,96.4106845,98.0867461
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSCS,2024-25,96.7460416,97.9131886,98.0867461
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSTS,2024-25,90.5124049,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GVJS,2024-25,79.0646435,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT1S,2024-25,88.3567734,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT2S,2024-25,94.7829716,89.680975,92.8871646
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT2S,2024-25,94.7829716,93.4175138,92.8871646
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT3S,2024-25,94.6903844,94.7536895,96.8987736
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT3S,2024-25,94.6903844,96.8268477,96.8987736
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GOBCS,2024-25,95.1775609,92.0214155,96.9797234
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GOBCS,2024-25,95.1775609,96.1761249,96.9797234
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,95.7445909,95.649143,87.8945473
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,95.7445909,95.649143,97.7724112
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,95.7445909,97.7001563,87.8945473
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,95.7445909,97.7001563,97.7724112
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOPENS,2024-25,96.0627006,95.884808,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOPENS,2024-25,96.0627006,97.578217,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSCS,2024-25,95.7978793,98.3761174,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSTS,2024-25,87.5036363,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LNT1S,2024-25,90.9377099,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LNT2S,2024-25,82.0158422,91.1268781,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOBCS,2024-25,94.5993915,94.689576,97.2862902
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSEBCS,2024-25,93.6592391,92.7315754,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,PWDOPENS,2024-25,94.8244993,94.2061358,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOPENS,2024-25,94.565128,94.1728861,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOPENS,2024-25,94.565128,97.4012008,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOBCS,2024-25,89.9196403,52.2046883,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,TFWS,2024-25,73.8893284,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,EWS,2024-25,97.0696299,87.9526086,98.0320286
6007,"Walchand College of Engineering, Sangli",Civil Engineering,EWS,2024-25,97.0696299,97.4418041,98.0320286
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSCS,2024-25,98.1506878,96.4106845,98.0867461
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSCS,2024-25,98.1506878,97.9131886,98.0867461
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSTS,2024-25,94.163061,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT1S,2024-25,56.5649954,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT2S,2024-25,96.8881345,89.680975,92.8871646
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT2S,2024-25,96.8881345,93.4175138,92.8871646
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT3S,2024-25,96.9797234,94.7536895,96.8987736
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GNT3S,2024-25,96.9797234,96.8268477,96.8987736
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GOBCS,2024-25,97.0436452,92.0214155,96.9797234
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GOBCS,2024-25,97.0436452,96.1761249,96.9797234
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,97.6644641,95.649143,87.8945473
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,97.6644641,95.649143,97.7724112
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,97.6644641,97.7001563,87.8945473
6007,"Walchand College of Engineering, Sangli",Civil Engineering,GSEBCS,2024-25,97.6644641,97.7001563,97.7724112
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOPENS,2024-25,97.9679189,95.884808,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOPENS,2024-25,97.9679189,97.578217,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSCS,2024-25,97.6386926,98.3761174,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSTS,2024-25,91.6093015,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LVJS,2024-25,88.7813022,,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LNT2S,2024-25,96.2034445,91.1268781,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LOBCS,2024-25,97.2978705,94.689576,97.2862902
6007,"Walchand College of Engineering, Sangli",Civil Engineering,LSEBCS,2024-25,96.8688845,92.7315754,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,PWDOPENS,2024-25,59.8892661,94.2061358,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOPENS,2024-25,97.9131886,94.1728861,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOPENS,2024-25,97.9131886,97.4012008,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,DEFOBCS,2024-25,88.1886477,52.2046883,
6007,"Walchand College of Engineering, Sangli",Civil Engineering,EWS,2024-25,91.9723529,87.9526086,98.0320286
6007,"Walchand College of Engineering, Sangli",Civil Engineering,EWS,2024-25,91.9723529,97.4418041,98.0320286
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GSCS,2024-25,99.4300008,99.3722719,99.4384957
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GSCS,2024-25,99.4300008,99.1017461,99.4384957
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GSTS,2024-25,97.6202596,97.1408386,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GVJS,2024-25,90.2921536,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GNT1S,2024-25,97.7268949,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GNT2S,2024-25,98.0461443,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GNT3S,2024-25,99.0007078,90.2977118,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GNT3S,2024-25,99.0007078,96.4233668,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GOBCS,2024-25,99.3722719,99.2887165,97.0354332
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,GSEBCS,2024-25,99.2422034,99.1621113,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LOPENS,2024-25,99.1049461,99.069138,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LOPENS,2024-25,99.1049461,97.9086361,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LSCS,2024-25,99.3071067,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LSTS,2024-25,96.51345,99.1922388,99.3601463
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LVJS,2024-25,86.5743889,85.2572473,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LNT1S,2024-25,96.7466861,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LNT2S,2024-25,97.535738,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LNT3S,2024-25,98.5733915,,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LOBCS,2024-25,96.1687682,95.2450348,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LOBCS,2024-25,96.1687682,98.8279987,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LSEBCS,2024-25,99.0964733,99.0635362,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,LSEBCS,2024-25,99.0964733,98.5733915,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,PWDOPENS,2024-25,99.1773309,98.632301,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,PWDOPENS,2024-25,99.1773309,98.7008251,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,DEFOPENS,2024-25,95.9509457,93.9690933,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,DEFOPENS,2024-25,95.9509457,75.5247196,
6007,"Walchand College of Engineering, Sangli",Computer Science and Engineering,DEFOBCS,2024-25,66.0164943,88.1886477,
